,image_id,image_path,label
212,patch-7600-800-7680-1000-#map_74488621.png#.png,patches_200_pixel/patch-7600-800-7680-1000-#map_74488621.png#.png,1
213,patch-1600-1600-1800-1800-#map_74490359.png#.png,patches_200_pixel/patch-1600-1600-1800-1800-#map_74490359.png#.png,1
214,patch-5000-4400-5200-4600-#map_74488705.png#.png,patches_200_pixel/patch-5000-4400-5200-4600-#map_74488705.png#.png,1
215,patch-7400-1600-7424-1800-#map_74489053.png#.png,patches_200_pixel/patch-7400-1600-7424-1800-#map_74489053.png#.png,1
216,patch-6200-4400-6400-4600-#map_74488586.png#.png,patches_200_pixel/patch-6200-4400-6400-4600-#map_74488586.png#.png,1
217,patch-7600-600-7680-800-#map_74488722.png#.png,patches_200_pixel/patch-7600-600-7680-800-#map_74488722.png#.png,1
218,patch-6600-5600-6800-5800-#map_74490359.png#.png,patches_200_pixel/patch-6600-5600-6800-5800-#map_74490359.png#.png,1
219,patch-4400-4800-4600-5000-#map_74490359.png#.png,patches_200_pixel/patch-4400-4800-4600-5000-#map_74490359.png#.png,1
220,patch-6400-2400-6600-2600-#map_74488742.png#.png,patches_200_pixel/patch-6400-2400-6600-2600-#map_74488742.png#.png,1
221,patch-4800-5600-5000-5632-#map_74488586.png#.png,patches_200_pixel/patch-4800-5600-5000-5632-#map_74488586.png#.png,1
222,patch-6000-3800-6200-4000-#map_74487492.png#.png,patches_200_pixel/patch-6000-3800-6200-4000-#map_74487492.png#.png,1
223,patch-6800-4400-7000-4600-#map_74487492.png#.png,patches_200_pixel/patch-6800-4400-7000-4600-#map_74487492.png#.png,1
224,patch-7600-200-7680-400-#map_74488705.png#.png,patches_200_pixel/patch-7600-200-7680-400-#map_74488705.png#.png,1
225,patch-6400-600-6600-800-#map_74487492.png#.png,patches_200_pixel/patch-6400-600-6600-800-#map_74487492.png#.png,1
226,patch-2600-5200-2800-5400-#map_74487492.png#.png,patches_200_pixel/patch-2600-5200-2800-5400-#map_74487492.png#.png,1
227,patch-6600-1000-6800-1200-#map_74488580.png#.png,patches_200_pixel/patch-6600-1000-6800-1200-#map_74488580.png#.png,1
228,patch-800-3800-1000-4000-#map_74487492.png#.png,patches_200_pixel/patch-800-3800-1000-4000-#map_74487492.png#.png,1
229,patch-1600-600-1800-800-#map_74488586.png#.png,patches_200_pixel/patch-1600-600-1800-800-#map_74488586.png#.png,1
230,patch-3000-4200-3200-4400-#map_74487492.png#.png,patches_200_pixel/patch-3000-4200-3200-4400-#map_74487492.png#.png,1
231,patch-6400-5200-6600-5400-#map_74487492.png#.png,patches_200_pixel/patch-6400-5200-6600-5400-#map_74487492.png#.png,1
232,patch-400-4800-600-5000-#map_74488621.png#.png,patches_200_pixel/patch-400-4800-600-5000-#map_74488621.png#.png,2
233,patch-5200-5200-5400-5400-#map_74489035.png#.png,patches_200_pixel/patch-5200-5200-5400-5400-#map_74489035.png#.png,2
234,patch-3200-1800-3400-2000-#map_74488700.png#.png,patches_200_pixel/patch-3200-1800-3400-2000-#map_74488700.png#.png,2
235,patch-600-200-800-400-#map_74489053.png#.png,patches_200_pixel/patch-600-200-800-400-#map_74489053.png#.png,2
236,patch-1400-2400-1600-2600-#map_74489053.png#.png,patches_200_pixel/patch-1400-2400-1600-2600-#map_74489053.png#.png,2
237,patch-3400-5600-3600-5800-#map_74487492.png#.png,patches_200_pixel/patch-3400-5600-3600-5800-#map_74487492.png#.png,1
238,patch-6400-4400-6600-4600-#map_74490389.png#.png,patches_200_pixel/patch-6400-4400-6600-4600-#map_74490389.png#.png,1
239,patch-7400-1800-7424-2000-#map_74488689.png#.png,patches_200_pixel/patch-7400-1800-7424-2000-#map_74488689.png#.png,1
240,patch-6000-3200-6200-3400-#map_74488689.png#.png,patches_200_pixel/patch-6000-3200-6200-3400-#map_74488689.png#.png,2
241,patch-2000-3000-2200-3200-#map_74489035.png#.png,patches_200_pixel/patch-2000-3000-2200-3200-#map_74489035.png#.png,2
242,patch-4400-0-4600-200-#map_74488700.png#.png,patches_200_pixel/patch-4400-0-4600-200-#map_74488700.png#.png,1
243,patch-5400-1200-5600-1400-#map_74488586.png#.png,patches_200_pixel/patch-5400-1200-5600-1400-#map_74488586.png#.png,2
244,patch-6800-3600-7000-3800-#map_74489035.png#.png,patches_200_pixel/patch-6800-3600-7000-3800-#map_74489035.png#.png,2
245,patch-5000-3600-5200-3800-#map_74488700.png#.png,patches_200_pixel/patch-5000-3600-5200-3800-#map_74488700.png#.png,2
246,patch-200-3200-400-3400-#map_74488621.png#.png,patches_200_pixel/patch-200-3200-400-3400-#map_74488621.png#.png,1
247,patch-3000-3200-3200-3400-#map_74488722.png#.png,patches_200_pixel/patch-3000-3200-3200-3400-#map_74488722.png#.png,1
248,patch-7400-4200-7600-4400-#map_74488722.png#.png,patches_200_pixel/patch-7400-4200-7600-4400-#map_74488722.png#.png,2
249,patch-3600-1400-3800-1600-#map_74490356.png#.png,patches_200_pixel/patch-3600-1400-3800-1600-#map_74490356.png#.png,2
250,patch-3000-5400-3200-5600-#map_74488621.png#.png,patches_200_pixel/patch-3000-5400-3200-5600-#map_74488621.png#.png,2
251,patch-4600-1800-4800-2000-#map_74488618.png#.png,patches_200_pixel/patch-4600-1800-4800-2000-#map_74488618.png#.png,2
252,patch-6800-2400-7000-2600-#map_74488700.png#.png,patches_200_pixel/patch-6800-2400-7000-2600-#map_74488700.png#.png,2
253,patch-5000-4400-5200-4600-#map_74488621.png#.png,patches_200_pixel/patch-5000-4400-5200-4600-#map_74488621.png#.png,2
254,patch-6200-5400-6400-5600-#map_74487492.png#.png,patches_200_pixel/patch-6200-5400-6400-5600-#map_74487492.png#.png,1
255,patch-1600-3600-1800-3800-#map_74488700.png#.png,patches_200_pixel/patch-1600-3600-1800-3800-#map_74488700.png#.png,2
256,patch-800-1400-1000-1600-#map_74489053.png#.png,patches_200_pixel/patch-800-1400-1000-1600-#map_74489053.png#.png,2
257,patch-2200-2200-2400-2400-#map_74489035.png#.png,patches_200_pixel/patch-2200-2200-2400-2400-#map_74489035.png#.png,2
258,patch-3800-4800-4000-5000-#map_74488618.png#.png,patches_200_pixel/patch-3800-4800-4000-5000-#map_74488618.png#.png,2
259,patch-2600-200-2800-400-#map_74490389.png#.png,patches_200_pixel/patch-2600-200-2800-400-#map_74490389.png#.png,1
260,patch-1200-3000-1400-3200-#map_74489053.png#.png,patches_200_pixel/patch-1200-3000-1400-3200-#map_74489053.png#.png,2
261,patch-7400-4200-7600-4400-#map_74488705.png#.png,patches_200_pixel/patch-7400-4200-7600-4400-#map_74488705.png#.png,1
262,patch-0-4800-200-5000-#map_74488742.png#.png,patches_200_pixel/patch-0-4800-200-5000-#map_74488742.png#.png,1
263,patch-1200-4200-1400-4400-#map_74489035.png#.png,patches_200_pixel/patch-1200-4200-1400-4400-#map_74489035.png#.png,1
264,patch-7400-3400-7600-3600-#map_74490389.png#.png,patches_200_pixel/patch-7400-3400-7600-3600-#map_74490389.png#.png,2
265,patch-5800-2000-6000-2200-#map_74488722.png#.png,patches_200_pixel/patch-5800-2000-6000-2200-#map_74488722.png#.png,1
266,patch-6000-4600-6200-4800-#map_74488621.png#.png,patches_200_pixel/patch-6000-4600-6200-4800-#map_74488621.png#.png,2
267,patch-7400-3600-7600-3800-#map_74488742.png#.png,patches_200_pixel/patch-7400-3600-7600-3800-#map_74488742.png#.png,2
268,patch-1600-4200-1800-4400-#map_74488586.png#.png,patches_200_pixel/patch-1600-4200-1800-4400-#map_74488586.png#.png,2
269,patch-200-5800-400-5888-#map_74489053.png#.png,patches_200_pixel/patch-200-5800-400-5888-#map_74489053.png#.png,1
270,patch-3400-3200-3600-3400-#map_74488705.png#.png,patches_200_pixel/patch-3400-3200-3600-3400-#map_74488705.png#.png,2
271,patch-6800-2200-7000-2400-#map_74488689.png#.png,patches_200_pixel/patch-6800-2200-7000-2400-#map_74488689.png#.png,2
272,patch-7200-3800-7400-4000-#map_74488705.png#.png,patches_200_pixel/patch-7200-3800-7400-4000-#map_74488705.png#.png,2
273,patch-7600-2000-7680-2200-#map_74488705.png#.png,patches_200_pixel/patch-7600-2000-7680-2200-#map_74488705.png#.png,1
274,patch-3600-1200-3800-1400-#map_74488580.png#.png,patches_200_pixel/patch-3600-1200-3800-1400-#map_74488580.png#.png,1
275,patch-3600-5200-3800-5400-#map_74488689.png#.png,patches_200_pixel/patch-3600-5200-3800-5400-#map_74488689.png#.png,2
276,patch-400-2000-600-2200-#map_74490356.png#.png,patches_200_pixel/patch-400-2000-600-2200-#map_74490356.png#.png,1
277,patch-7400-5200-7600-5400-#map_74488722.png#.png,patches_200_pixel/patch-7400-5200-7600-5400-#map_74488722.png#.png,1
278,patch-5600-4000-5800-4200-#map_74490389.png#.png,patches_200_pixel/patch-5600-4000-5800-4200-#map_74490389.png#.png,1
279,patch-1600-2000-1800-2200-#map_74490356.png#.png,patches_200_pixel/patch-1600-2000-1800-2200-#map_74490356.png#.png,1
280,patch-5200-4200-5400-4400-#map_74488689.png#.png,patches_200_pixel/patch-5200-4200-5400-4400-#map_74488689.png#.png,1
281,patch-2800-3600-3000-3800-#map_74488742.png#.png,patches_200_pixel/patch-2800-3600-3000-3800-#map_74488742.png#.png,1
282,patch-800-5000-1000-5200-#map_74488722.png#.png,patches_200_pixel/patch-800-5000-1000-5200-#map_74488722.png#.png,1
283,patch-3400-1200-3600-1400-#map_74489035.png#.png,patches_200_pixel/patch-3400-1200-3600-1400-#map_74489035.png#.png,2
284,patch-3600-5400-3800-5600-#map_74488705.png#.png,patches_200_pixel/patch-3600-5400-3800-5600-#map_74488705.png#.png,1
285,patch-7200-4000-7400-4200-#map_74488621.png#.png,patches_200_pixel/patch-7200-4000-7400-4200-#map_74488621.png#.png,2
286,patch-1200-1600-1400-1800-#map_74488689.png#.png,patches_200_pixel/patch-1200-1600-1400-1800-#map_74488689.png#.png,1
287,patch-5000-2200-5200-2400-#map_74488689.png#.png,patches_200_pixel/patch-5000-2200-5200-2400-#map_74488689.png#.png,2
288,patch-6400-5600-6600-5800-#map_74490389.png#.png,patches_200_pixel/patch-6400-5600-6600-5800-#map_74490389.png#.png,1
289,patch-5000-5200-5200-5400-#map_74488742.png#.png,patches_200_pixel/patch-5000-5200-5200-5400-#map_74488742.png#.png,2
290,patch-6200-5600-6400-5632-#map_74489035.png#.png,patches_200_pixel/patch-6200-5600-6400-5632-#map_74489035.png#.png,1
291,patch-4400-5200-4600-5400-#map_74488618.png#.png,patches_200_pixel/patch-4400-5200-4600-5400-#map_74488618.png#.png,1
292,patch-3000-1400-3200-1600-#map_74489053.png#.png,patches_200_pixel/patch-3000-1400-3200-1600-#map_74489053.png#.png,1
293,patch-5200-1200-5400-1400-#map_74488580.png#.png,patches_200_pixel/patch-5200-1200-5400-1400-#map_74488580.png#.png,1
294,patch-6800-2200-7000-2400-#map_74488722.png#.png,patches_200_pixel/patch-6800-2200-7000-2400-#map_74488722.png#.png,1
295,patch-7000-800-7200-1000-#map_74488689.png#.png,patches_200_pixel/patch-7000-800-7200-1000-#map_74488689.png#.png,1
296,patch-1000-5200-1200-5400-#map_74489035.png#.png,patches_200_pixel/patch-1000-5200-1200-5400-#map_74489035.png#.png,1
297,patch-3200-4600-3400-4800-#map_74490356.png#.png,patches_200_pixel/patch-3200-4600-3400-4800-#map_74490356.png#.png,1
298,patch-7200-1200-7400-1400-#map_74488722.png#.png,patches_200_pixel/patch-7200-1200-7400-1400-#map_74488722.png#.png,1
299,patch-4800-2000-5000-2200-#map_74488742.png#.png,patches_200_pixel/patch-4800-2000-5000-2200-#map_74488742.png#.png,1
300,patch-400-0-600-200-#map_74488722.png#.png,patches_200_pixel/patch-400-0-600-200-#map_74488722.png#.png,1
301,patch-1600-600-1800-800-#map_74488618.png#.png,patches_200_pixel/patch-1600-600-1800-800-#map_74488618.png#.png,1
302,patch-7400-400-7424-600-#map_74489053.png#.png,patches_200_pixel/patch-7400-400-7424-600-#map_74489053.png#.png,1
303,patch-2800-3400-3000-3600-#map_74488742.png#.png,patches_200_pixel/patch-2800-3400-3000-3600-#map_74488742.png#.png,1
304,patch-600-5200-800-5400-#map_74490389.png#.png,patches_200_pixel/patch-600-5200-800-5400-#map_74490389.png#.png,1
305,patch-7600-5000-7680-5200-#map_74490356.png#.png,patches_200_pixel/patch-7600-5000-7680-5200-#map_74490356.png#.png,1
306,patch-6400-5200-6600-5400-#map_74489053.png#.png,patches_200_pixel/patch-6400-5200-6600-5400-#map_74489053.png#.png,1
307,patch-2200-0-2400-200-#map_74490389.png#.png,patches_200_pixel/patch-2200-0-2400-200-#map_74490389.png#.png,1
308,patch-4600-800-4800-1000-#map_74490389.png#.png,patches_200_pixel/patch-4600-800-4800-1000-#map_74490389.png#.png,1
309,patch-2000-400-2200-600-#map_74488618.png#.png,patches_200_pixel/patch-2000-400-2200-600-#map_74488618.png#.png,1
310,patch-2800-5600-3000-5632-#map_74488586.png#.png,patches_200_pixel/patch-2800-5600-3000-5632-#map_74488586.png#.png,1
311,patch-5400-800-5600-1000-#map_74488580.png#.png,patches_200_pixel/patch-5400-800-5600-1000-#map_74488580.png#.png,1
312,patch-2600-5000-2800-5200-#map_74488580.png#.png,patches_200_pixel/patch-2600-5000-2800-5200-#map_74488580.png#.png,1
313,patch-800-600-1000-800-#map_74488742.png#.png,patches_200_pixel/patch-800-600-1000-800-#map_74488742.png#.png,1
314,patch-5000-3000-5200-3200-#map_74488586.png#.png,patches_200_pixel/patch-5000-3000-5200-3200-#map_74488586.png#.png,2
315,patch-2000-0-2200-200-#map_74490389.png#.png,patches_200_pixel/patch-2000-0-2200-200-#map_74490389.png#.png,1
316,patch-2800-800-3000-1000-#map_74488700.png#.png,patches_200_pixel/patch-2800-800-3000-1000-#map_74488700.png#.png,1
317,patch-3800-3000-4000-3200-#map_74490359.png#.png,patches_200_pixel/patch-3800-3000-4000-3200-#map_74490359.png#.png,1
318,patch-2400-4800-2600-5000-#map_74490359.png#.png,patches_200_pixel/patch-2400-4800-2600-5000-#map_74490359.png#.png,1
319,patch-6000-200-6200-400-#map_74488689.png#.png,patches_200_pixel/patch-6000-200-6200-400-#map_74488689.png#.png,1
320,patch-800-3800-1000-4000-#map_74488689.png#.png,patches_200_pixel/patch-800-3800-1000-4000-#map_74488689.png#.png,1
321,patch-4600-1400-4800-1600-#map_74489053.png#.png,patches_200_pixel/patch-4600-1400-4800-1600-#map_74489053.png#.png,1
322,patch-600-3600-800-3800-#map_74487492.png#.png,patches_200_pixel/patch-600-3600-800-3800-#map_74487492.png#.png,1
323,patch-1400-3400-1600-3600-#map_74488580.png#.png,patches_200_pixel/patch-1400-3400-1600-3600-#map_74488580.png#.png,1
324,patch-600-3800-800-4000-#map_74488580.png#.png,patches_200_pixel/patch-600-3800-800-4000-#map_74488580.png#.png,1
325,patch-6800-400-7000-600-#map_74487492.png#.png,patches_200_pixel/patch-6800-400-7000-600-#map_74487492.png#.png,1
326,patch-1800-1800-2000-2000-#map_74488580.png#.png,patches_200_pixel/patch-1800-1800-2000-2000-#map_74488580.png#.png,1
327,patch-3000-4400-3200-4600-#map_74487492.png#.png,patches_200_pixel/patch-3000-4400-3200-4600-#map_74487492.png#.png,1
328,patch-4400-3200-4600-3400-#map_74487492.png#.png,patches_200_pixel/patch-4400-3200-4600-3400-#map_74487492.png#.png,1
329,patch-3000-400-3200-600-#map_74488580.png#.png,patches_200_pixel/patch-3000-400-3200-600-#map_74488580.png#.png,1
330,patch-3000-1200-3200-1400-#map_74487492.png#.png,patches_200_pixel/patch-3000-1200-3200-1400-#map_74487492.png#.png,1
331,patch-2000-2000-2200-2200-#map_74487492.png#.png,patches_200_pixel/patch-2000-2000-2200-2200-#map_74487492.png#.png,1
332,patch-4800-4400-5000-4600-#map_74488689.png#.png,patches_200_pixel/patch-4800-4400-5000-4600-#map_74488689.png#.png,2
333,patch-6400-5400-6600-5600-#map_74488722.png#.png,patches_200_pixel/patch-6400-5400-6600-5600-#map_74488722.png#.png,2
334,patch-400-3800-600-4000-#map_74489053.png#.png,patches_200_pixel/patch-400-3800-600-4000-#map_74489053.png#.png,1
335,patch-2200-2400-2400-2600-#map_74489053.png#.png,patches_200_pixel/patch-2200-2400-2400-2600-#map_74489053.png#.png,1
336,patch-2600-4600-2800-4800-#map_74488742.png#.png,patches_200_pixel/patch-2600-4600-2800-4800-#map_74488742.png#.png,1
337,patch-4200-0-4400-200-#map_74488700.png#.png,patches_200_pixel/patch-4200-0-4400-200-#map_74488700.png#.png,2
338,patch-3000-1800-3200-2000-#map_74489035.png#.png,patches_200_pixel/patch-3000-1800-3200-2000-#map_74489035.png#.png,2
339,patch-4200-800-4400-1000-#map_74488705.png#.png,patches_200_pixel/patch-4200-800-4400-1000-#map_74488705.png#.png,2
340,patch-5400-5000-5600-5200-#map_74488689.png#.png,patches_200_pixel/patch-5400-5000-5600-5200-#map_74488689.png#.png,2
341,patch-2400-1000-2600-1200-#map_74488722.png#.png,patches_200_pixel/patch-2400-1000-2600-1200-#map_74488722.png#.png,2
342,patch-6200-2400-6400-2600-#map_74490356.png#.png,patches_200_pixel/patch-6200-2400-6400-2600-#map_74490356.png#.png,2
343,patch-1400-1600-1600-1800-#map_74488621.png#.png,patches_200_pixel/patch-1400-1600-1600-1800-#map_74488621.png#.png,2
344,patch-4600-1400-4800-1600-#map_74488705.png#.png,patches_200_pixel/patch-4600-1400-4800-1600-#map_74488705.png#.png,2
345,patch-6200-3800-6400-4000-#map_74488621.png#.png,patches_200_pixel/patch-6200-3800-6400-4000-#map_74488621.png#.png,2
346,patch-5400-1600-5600-1800-#map_74488689.png#.png,patches_200_pixel/patch-5400-1600-5600-1800-#map_74488689.png#.png,2
347,patch-3800-600-4000-800-#map_74488580.png#.png,patches_200_pixel/patch-3800-600-4000-800-#map_74488580.png#.png,2
348,patch-3400-5200-3600-5400-#map_74489035.png#.png,patches_200_pixel/patch-3400-5200-3600-5400-#map_74489035.png#.png,2
349,patch-3000-2400-3200-2600-#map_74489035.png#.png,patches_200_pixel/patch-3000-2400-3200-2600-#map_74489035.png#.png,2
350,patch-3000-5000-3200-5200-#map_74488689.png#.png,patches_200_pixel/patch-3000-5000-3200-5200-#map_74488689.png#.png,2
351,patch-4200-3600-4400-3800-#map_74488689.png#.png,patches_200_pixel/patch-4200-3600-4400-3800-#map_74488689.png#.png,2
352,patch-5800-3200-6000-3400-#map_74488700.png#.png,patches_200_pixel/patch-5800-3200-6000-3400-#map_74488700.png#.png,2
353,patch-7400-2600-7424-2800-#map_74489035.png#.png,patches_200_pixel/patch-7400-2600-7424-2800-#map_74489035.png#.png,1
354,patch-7400-5200-7424-5400-#map_74488700.png#.png,patches_200_pixel/patch-7400-5200-7424-5400-#map_74488700.png#.png,1
355,patch-2200-2600-2400-2800-#map_74488705.png#.png,patches_200_pixel/patch-2200-2600-2400-2800-#map_74488705.png#.png,2
356,patch-600-5600-800-5800-#map_74488722.png#.png,patches_200_pixel/patch-600-5600-800-5800-#map_74488722.png#.png,2
357,patch-2800-3400-3000-3600-#map_74488689.png#.png,patches_200_pixel/patch-2800-3400-3000-3600-#map_74488689.png#.png,2
358,patch-2600-3200-2800-3400-#map_74490356.png#.png,patches_200_pixel/patch-2600-3200-2800-3400-#map_74490356.png#.png,1
359,patch-0-4000-200-4200-#map_74489053.png#.png,patches_200_pixel/patch-0-4000-200-4200-#map_74489053.png#.png,1
360,patch-400-1200-600-1400-#map_74488700.png#.png,patches_200_pixel/patch-400-1200-600-1400-#map_74488700.png#.png,2
361,patch-2200-1400-2400-1600-#map_74488689.png#.png,patches_200_pixel/patch-2200-1400-2400-1600-#map_74488689.png#.png,2
362,patch-800-3400-1000-3600-#map_74489035.png#.png,patches_200_pixel/patch-800-3400-1000-3600-#map_74489035.png#.png,2
363,patch-4600-5200-4800-5400-#map_74490359.png#.png,patches_200_pixel/patch-4600-5200-4800-5400-#map_74490359.png#.png,2
364,patch-400-4200-600-4400-#map_74488705.png#.png,patches_200_pixel/patch-400-4200-600-4400-#map_74488705.png#.png,1
365,patch-5200-2200-5400-2400-#map_74488705.png#.png,patches_200_pixel/patch-5200-2200-5400-2400-#map_74488705.png#.png,1
366,patch-200-2600-400-2800-#map_74488705.png#.png,patches_200_pixel/patch-200-2600-400-2800-#map_74488705.png#.png,2
367,patch-6600-5000-6800-5200-#map_74488705.png#.png,patches_200_pixel/patch-6600-5000-6800-5200-#map_74488705.png#.png,2
368,patch-5400-5400-5600-5600-#map_74489035.png#.png,patches_200_pixel/patch-5400-5400-5600-5600-#map_74489035.png#.png,2
369,patch-1000-3200-1200-3400-#map_74488621.png#.png,patches_200_pixel/patch-1000-3200-1200-3400-#map_74488621.png#.png,2
370,patch-5200-4800-5400-5000-#map_74488621.png#.png,patches_200_pixel/patch-5200-4800-5400-5000-#map_74488621.png#.png,2
371,patch-1800-2200-2000-2400-#map_74488586.png#.png,patches_200_pixel/patch-1800-2200-2000-2400-#map_74488586.png#.png,2
372,patch-1000-1800-1200-2000-#map_74488621.png#.png,patches_200_pixel/patch-1000-1800-1200-2000-#map_74488621.png#.png,1
373,patch-1600-4600-1800-4800-#map_74489053.png#.png,patches_200_pixel/patch-1600-4600-1800-4800-#map_74489053.png#.png,1
374,patch-400-5400-600-5600-#map_74489035.png#.png,patches_200_pixel/patch-400-5400-600-5600-#map_74489035.png#.png,2
375,patch-4400-4600-4600-4800-#map_74489035.png#.png,patches_200_pixel/patch-4400-4600-4600-4800-#map_74489035.png#.png,2
376,patch-6600-4000-6800-4200-#map_74488705.png#.png,patches_200_pixel/patch-6600-4000-6800-4200-#map_74488705.png#.png,1
377,patch-4600-3200-4800-3400-#map_74488705.png#.png,patches_200_pixel/patch-4600-3200-4800-3400-#map_74488705.png#.png,2
378,patch-4800-1800-5000-2000-#map_74490389.png#.png,patches_200_pixel/patch-4800-1800-5000-2000-#map_74490389.png#.png,1
379,patch-5200-4600-5400-4800-#map_74488705.png#.png,patches_200_pixel/patch-5200-4600-5400-4800-#map_74488705.png#.png,2
380,patch-5000-1400-5200-1600-#map_74488586.png#.png,patches_200_pixel/patch-5000-1400-5200-1600-#map_74488586.png#.png,2
381,patch-0-4200-200-4400-#map_74490389.png#.png,patches_200_pixel/patch-0-4200-200-4400-#map_74490389.png#.png,2
382,patch-4800-3400-5000-3600-#map_74488742.png#.png,patches_200_pixel/patch-4800-3400-5000-3600-#map_74488742.png#.png,2
383,patch-4400-4600-4600-4800-#map_74488618.png#.png,patches_200_pixel/patch-4400-4600-4600-4800-#map_74488618.png#.png,1
384,patch-7000-2200-7200-2400-#map_74489053.png#.png,patches_200_pixel/patch-7000-2200-7200-2400-#map_74489053.png#.png,1
385,patch-1000-1800-1200-2000-#map_74488705.png#.png,patches_200_pixel/patch-1000-1800-1200-2000-#map_74488705.png#.png,2
386,patch-4400-4600-4600-4800-#map_74488742.png#.png,patches_200_pixel/patch-4400-4600-4600-4800-#map_74488742.png#.png,1
387,patch-5000-5600-5200-5800-#map_74488700.png#.png,patches_200_pixel/patch-5000-5600-5200-5800-#map_74488700.png#.png,1
388,patch-6600-4400-6800-4600-#map_74488618.png#.png,patches_200_pixel/patch-6600-4400-6800-4600-#map_74488618.png#.png,1
389,patch-600-0-800-200-#map_74490359.png#.png,patches_200_pixel/patch-600-0-800-200-#map_74490359.png#.png,1
390,patch-3400-5000-3600-5200-#map_74488586.png#.png,patches_200_pixel/patch-3400-5000-3600-5200-#map_74488586.png#.png,2
391,patch-2600-5200-2800-5400-#map_74490356.png#.png,patches_200_pixel/patch-2600-5200-2800-5400-#map_74490356.png#.png,1
392,patch-4600-2000-4800-2200-#map_74488689.png#.png,patches_200_pixel/patch-4600-2000-4800-2200-#map_74488689.png#.png,1
393,patch-4800-4400-5000-4600-#map_74490356.png#.png,patches_200_pixel/patch-4800-4400-5000-4600-#map_74490356.png#.png,1
394,patch-800-5000-1000-5200-#map_74489035.png#.png,patches_200_pixel/patch-800-5000-1000-5200-#map_74489035.png#.png,1
395,patch-6200-5200-6400-5400-#map_74488586.png#.png,patches_200_pixel/patch-6200-5200-6400-5400-#map_74488586.png#.png,1
396,patch-6600-5200-6800-5400-#map_74490356.png#.png,patches_200_pixel/patch-6600-5200-6800-5400-#map_74490356.png#.png,1
397,patch-2800-4000-3000-4200-#map_74490389.png#.png,patches_200_pixel/patch-2800-4000-3000-4200-#map_74490389.png#.png,1
398,patch-4600-1400-4800-1600-#map_74488580.png#.png,patches_200_pixel/patch-4600-1400-4800-1600-#map_74488580.png#.png,2
399,patch-7000-4400-7200-4600-#map_74488586.png#.png,patches_200_pixel/patch-7000-4400-7200-4600-#map_74488586.png#.png,1
400,patch-5400-4000-5600-4200-#map_74490389.png#.png,patches_200_pixel/patch-5400-4000-5600-4200-#map_74490389.png#.png,1
401,patch-1200-2000-1400-2200-#map_74490389.png#.png,patches_200_pixel/patch-1200-2000-1400-2200-#map_74490389.png#.png,1
402,patch-7600-2000-7680-2200-#map_74488722.png#.png,patches_200_pixel/patch-7600-2000-7680-2200-#map_74488722.png#.png,1
403,patch-5600-1000-5800-1200-#map_74488621.png#.png,patches_200_pixel/patch-5600-1000-5800-1200-#map_74488621.png#.png,2
404,patch-600-5400-800-5600-#map_74489053.png#.png,patches_200_pixel/patch-600-5400-800-5600-#map_74489053.png#.png,1
405,patch-4800-4000-5000-4200-#map_74488742.png#.png,patches_200_pixel/patch-4800-4000-5000-4200-#map_74488742.png#.png,1
406,patch-3800-5400-4000-5600-#map_74490389.png#.png,patches_200_pixel/patch-3800-5400-4000-5600-#map_74490389.png#.png,1
407,patch-5400-1000-5600-1200-#map_74488618.png#.png,patches_200_pixel/patch-5400-1000-5600-1200-#map_74488618.png#.png,1
408,patch-0-1800-200-2000-#map_74488621.png#.png,patches_200_pixel/patch-0-1800-200-2000-#map_74488621.png#.png,1
409,patch-3400-5400-3600-5600-#map_74488705.png#.png,patches_200_pixel/patch-3400-5400-3600-5600-#map_74488705.png#.png,1
410,patch-4800-5800-5000-5888-#map_74490389.png#.png,patches_200_pixel/patch-4800-5800-5000-5888-#map_74490389.png#.png,1
411,patch-6600-600-6800-800-#map_74488618.png#.png,patches_200_pixel/patch-6600-600-6800-800-#map_74488618.png#.png,1
412,patch-6000-5800-6200-5888-#map_74489053.png#.png,patches_200_pixel/patch-6000-5800-6200-5888-#map_74489053.png#.png,1
413,patch-3800-4600-4000-4800-#map_74488586.png#.png,patches_200_pixel/patch-3800-4600-4000-4800-#map_74488586.png#.png,1
414,patch-3000-2400-3200-2600-#map_74490359.png#.png,patches_200_pixel/patch-3000-2400-3200-2600-#map_74490359.png#.png,1
415,patch-200-3200-400-3400-#map_74490359.png#.png,patches_200_pixel/patch-200-3200-400-3400-#map_74490359.png#.png,1
416,patch-4600-5000-4800-5200-#map_74488705.png#.png,patches_200_pixel/patch-4600-5000-4800-5200-#map_74488705.png#.png,1
417,patch-2800-1000-3000-1200-#map_74489053.png#.png,patches_200_pixel/patch-2800-1000-3000-1200-#map_74489053.png#.png,1
418,patch-6200-2000-6400-2200-#map_74488580.png#.png,patches_200_pixel/patch-6200-2000-6400-2200-#map_74488580.png#.png,1
419,patch-4800-3800-5000-4000-#map_74490359.png#.png,patches_200_pixel/patch-4800-3800-5000-4000-#map_74490359.png#.png,1
420,patch-3800-800-4000-1000-#map_74488742.png#.png,patches_200_pixel/patch-3800-800-4000-1000-#map_74488742.png#.png,1
421,patch-4400-4400-4600-4600-#map_74488722.png#.png,patches_200_pixel/patch-4400-4400-4600-4600-#map_74488722.png#.png,1
422,patch-2000-2800-2200-3000-#map_74488580.png#.png,patches_200_pixel/patch-2000-2800-2200-3000-#map_74488580.png#.png,1
